datetime,temp,feelslike,dew,humidity,precip,precipprob,windspeed,winddir,windgust,sealevelpressure,cloudcover,visibility,solarradiation,uvindex,PM25_Idgah_Hills,PM10_Idgah_Hills,NO_Idgah_Hills,SO2_Idgah_Hills,CO_Idgah_Hills,O3_Idgah_Hills,Benzene_Idgah_Hills,NO2_Idgah_Hills,NH3_Idgah_Hills,PM25_TT_Nagar,PM10_TT_Nagar,NO_TT_Nagar,SO2_TT_Nagar,CO_TT_Nagar,O3_TT_Nagar,NO2_TT_Nagar,NH3_TT_Nagar,PM25_Paryavaran_Parisar,PM10_Paryavaran_Parisar,NO_Paryavaran_Parisar,SO2_Paryavaran_Parisar,CO_Paryavaran_Parisar,O3_Paryavaran_Parisar,Benzene_Paryavaran_Parisar,NO2_Paryavaran_Parisar,NH3_Paryavaran_Parisar,year,month,day,hour,dayofweek,hour_sin,hour_cos,month_sin,month_cos
2024-06-07 23:00:00,94.7,93.6,57.4,28.96,0.0,0.0,6.9,50.0,8.9,1004.0,50.0,3.2,0.0,0.0,7.75,68.67,4.12,5.83,0.27,14.05,0.8,12.45,11.75,10.5,37.25,1.32,31.97,0.35,35.45,15.2,14.88,12.0,36.0,0.88,5.53,0.16,23.12,0.45,6.95,3.3,2024,6,7,23,4,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0
2024-06-08 00:00:00,93.3,93.9,61.8,35.27,0.0,0.0,5.8,224.3,12.5,1003.0,62.8,3.2,0.0,0.0,15.0,30.5,3.2,4.92,0.12,17.25,0.9,5.97,7.75,7.0,28.25,1.55,10.6,0.13,38.33,12.05,14.12,12.75,31.75,0.88,5.45,0.33,27.3,0.3,5.67,6.28,2024,6,8,0,5,0.0,1.0,1.2246467991473532e-16,-1.0
2024-06-08 01:00:00,92.9,94.1,63.1,37.28,0.0,0.0,7.2,225.6,12.5,1003.0,66.6,3.2,0.0,0.0,15.0,36.75,2.08,4.83,0.04,17.9,0.9,3.38,8.25,4.5,32.25,1.83,11.93,0.26,36.15,12.0,14.82,20.0,32.75,0.92,5.55,0.33,26.07,0.35,5.72,6.5,2024,6,8,1,5,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0
2024-06-08 02:00:00,94.4,93.4,57.8,29.62,0.0,0.0,6.9,50.0,13.0,1001.6,50.0,2.5,0.0,0.0,15.0,42.5,1.8,4.27,0.01,16.7,0.9,1.92,8.6,6.5,40.25,1.4,8.87,0.11,35.83,12.4,13.88,15.0,40.0,0.5,5.15,0.33,23.73,0.3,6.0,6.4,2024,6,8,2,5,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
2024-06-08 03:00:00,87.7,89.2,64.3,45.9,0.0,0.0,6.9,236.1,13.2,1003.0,16.1,2.5,0.0,0.0,15.5,41.75,1.93,4.4,0.0,15.4,0.88,1.77,9.12,8.5,34.5,1.07,16.23,0.22,34.02,12.5,14.28,14.75,36.25,0.88,5.53,0.34,22.4,0.35,5.53,6.38,2024,6,8,3,5,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0
2024-06-08 04:00:00,84.3,87.4,67.7,57.64,0.0,0.0,7.2,260.8,11.9,1002.0,82.4,2.5,0.0,0.0,17.75,45.0,1.77,4.43,0.015000000000000001,15.22,0.83,1.85,9.4,10.25,34.0,1.17,23.35,0.14,35.12,12.38,14.23,14.25,42.0,0.7,5.45,0.33,23.18,0.43,5.55,6.5,2024,6,8,4,5,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2024-06-08 05:00:00,86.1,89.9,68.6,56.12,0.0,0.0,5.8,180.0,11.0,1002.6,50.0,2.5,0.0,0.0,18.0,48.33,1.83,5.03,0.03,14.47,0.87,2.17,8.7,11.25,38.25,1.23,18.6,0.24,33.2,13.33,14.88,15.75,47.75,1.15,5.35,0.33,22.23,0.32,5.65,6.47,2024,6,8,5,5,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0
2024-06-08 06:00:00,84.8,87.8,67.4,55.95,0.0,0.0,7.6,283.0,9.2,1004.0,96.4,2.5,0.0,0.0,15.25,48.25,2.8,5.35,0.07,14.6,0.8,4.17,7.8,12.25,42.0,0.73,22.15,0.18,34.98,13.6,13.77,19.25,50.0,1.02,5.3,0.32,23.62,0.38,5.85,6.4,2024,6,8,6,5,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2024-06-08 07:00:00,84.5,87.1,66.8,55.56,0.0,0.0,8.3,289.7,7.6,1005.0,95.3,2.5,35.3,0.0,20.25,47.25,4.3,5.1,0.17,13.27,0.8,5.92,7.88,13.25,43.0,1.77,24.75,0.44,35.55,13.9,16.45,20.5,47.25,1.03,5.5,0.34,22.32,0.35,6.55,6.67,2024,6,8,7,5,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0
2024-06-08 08:00:00,84.5,87.1,66.7,55.29,0.0,0.0,8.8,230.0,9.4,1001.0,90.4,2.6,179.4,2.0,20.75,53.0,5.655,5.03,0.25,13.3,0.8,6.88,8.03,14.0,47.0,1.75,28.27,0.48,35.3,12.93,16.18,19.5,53.5,1.02,5.53,0.34,22.7,0.43,6.4,6.88,2024,6,8,8,5,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2024-06-08 09:00:00,86.3,88.6,66.1,51.16,0.0,0.0,10.5,301.8,11.9,1006.0,97.7,2.6,379.8,4.0,20.0,60.25,5.62,5.12,0.24,17.03,0.8,6.7,9.93,13.5,50.75,1.4,14.9,0.53,39.65,11.85,14.83,21.75,50.75,1.2,5.33,0.36,42.7,0.35,7.1,7.08,2024,6,8,9,5,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2024-06-08 10:00:00,87.3,89.3,65.2,47.91,0.0,0.0,10.7,301.7,14.1,1006.0,98.5,2.6,591.0,6.0,20.5,64.75,5.655,5.2,0.35,14.5,0.8,9.55,9.9,12.25,53.5,1.95,16.6,0.58,36.8,11.27,15.55,21.0,49.5,1.77,5.25,0.43,27.4,0.45,8.2,7.47,2024,6,8,10,5,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2024-06-08 11:00:00,84.9,87.6,66.9,54.92,0.0,0.0,12.7,270.0,16.3,1004.6,88.9,3.1,736.0,7.0,21.0,72.0,5.655,5.1,0.63,14.6,0.9,10.3,11.0,12.75,54.75,2.27,2.7,0.67,37.85,11.13,16.2,21.25,46.25,1.63,5.2,0.42,27.3,0.4,7.87,7.75,2024,6,8,11,5,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0
2024-06-08 12:00:00,94.0,97.4,66.3,40.37,0.0,0.0,7.8,313.2,18.3,1006.0,99.9,3.1,832.4,8.0,19.0,61.33,5.655,5.47,0.72,13.97,0.83,11.05,11.6,11.5,47.5,2.1,4.72,0.62,40.02,11.5,14.4,17.0,43.0,1.4,4.65,0.4,29.7,0.45,9.8,8.1,2024,6,8,12,5,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2024-06-08 13:00:00,94.0,97.6,66.6,40.88,0.0,0.0,6.0,308.3,16.1,1005.0,99.8,3.1,293.7,3.0,15.0,39.25,5.655,5.42,0.61,16.7,0.75,10.18,9.58,10.5,28.0,1.5,5.05,0.62,39.1,10.6,13.83,18.75,26.75,2.17,5.35,0.37,30.68,0.43,8.47,7.38,2024,6,8,13,5,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0
2024-06-08 14:00:00,89.5,91.2,64.5,43.67,0.0,0.0,6.9,296.0,13.6,996.9,88.7,3.1,378.4,4.0,15.75,47.5,5.655,5.8,0.7,18.2,0.7,12.38,7.7,11.75,30.75,1.67,4.13,0.67,38.92,10.68,14.43,16.75,27.0,1.67,5.17,0.36,31.98,0.43,8.43,7.38,2024,6,8,14,5,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
2024-06-08 15:00:00,98.5,102.4,65.7,34.52,0.0,0.0,4.5,312.4,12.5,1003.0,100.0,3.1,401.2,4.0,19.0,68.25,5.655,6.1,0.74,16.88,0.7,15.4,8.68,10.5,42.75,2.98,5.22,0.59,35.7,12.4,17.25,16.0,37.75,1.43,5.08,0.35,28.05,0.4,7.6,7.05,2024,6,8,15,5,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0
2024-06-08 16:00:00,93.5,96.9,66.5,41.31,0.0,0.0,5.6,302.6,10.7,1001.0,99.6,3.1,324.0,3.0,23.0,85.5,5.655,6.38,0.83,16.0,0.7,17.55,6.8,8.75,53.0,2.25,9.32,0.44,40.22,16.65,18.57,16.5,46.0,1.32,4.65,0.34,32.3,0.4,7.07,7.5,2024,6,8,16,5,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0
2024-06-08 17:00:00,93.8,95.8,64.2,37.83,0.0,0.0,5.7,325.0,10.3,1001.1,83.4,3.2,209.7,2.0,22.53125,92.33,5.655,5.77,0.81,14.43,0.67,17.47,9.0,8.75,56.75,2.15,7.47,0.63,35.38,16.7,18.18,19.5,52.75,1.38,4.55,0.38,30.4,0.4,8.1,7.8,2024,6,8,17,5,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0
2024-06-08 18:00:00,93.5,97.5,67.4,42.61,0.0,0.0,5.1,292.1,9.8,1000.0,74.6,3.2,151.0,2.0,22.0625,111.75,5.655,5.5,0.75,16.23,0.62,17.35,10.18,13.75,82.25,2.3,2.48,0.72,35.88,17.48,19.35,25.75,62.0,1.72,4.75,0.4,29.88,0.53,9.98,8.05,2024,6,8,18,5,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0
2024-06-08 19:00:00,93.1,97.5,67.9,43.9,0.0,0.0,3.1,285.8,9.6,1001.0,18.8,3.2,115.7,1.0,21.59375,113.25,5.655,5.78,0.74,15.93,0.7,17.25,10.65,24.5,96.0,1.5,16.25,0.57,39.48,17.78,18.62,25.25,70.75,1.18,5.05,0.4,32.23,0.5,9.0,8.0,2024,6,8,19,5,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0
2024-06-08 20:00:00,89.8,92.4,65.9,45.35,0.0,0.0,4.7,115.0,7.6,1003.0,84.3,3.2,11.3,0.0,21.125,108.25,5.655,5.45,0.62,17.4,0.7,13.55,12.57,28.5,89.25,1.2,19.43,0.67,37.8,16.32,18.12,31.0,71.75,0.88,5.38,0.4,31.35,0.5,9.35,7.77,2024,6,8,20,5,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2024-06-08 21:00:00,87.0,90.9,68.6,54.53,0.0,0.0,3.4,219.4,6.0,1002.0,62.4,3.2,0.0,0.0,20.65625,100.0,5.655,5.6,0.65,18.25,0.7,13.32,10.8,18.5,84.25,1.85,11.95,0.6,39.67,15.03,18.53,26.5,77.5,0.95,5.38,0.39,31.07,0.45,7.9,7.72,2024,6,8,21,5,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0
2024-06-08 22:00:00,86.8,90.5,68.3,54.17,0.0,0.0,3.1,228.3,5.8,1003.0,81.5,3.2,0.0,0.0,20.1875,92.0,5.3,6.2,0.54,17.68,0.7,10.43,8.77,20.5,75.25,1.3,13.03,0.53,40.0,13.32,16.75,29.5,69.25,1.0,4.97,0.37,30.82,0.43,6.53,7.5,2024,6,8,22,5,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0
2024-06-08 23:00:00,85.0,86.5,64.3,49.92,0.0,0.0,4.7,200.0,6.7,1004.5,54.6,3.2,0.0,0.0,19.71875,84.0,5.07,5.9,0.41,17.77,0.77,10.27,10.07,22.25,70.25,1.5,8.47,0.41,38.05,13.18,16.18,26.25,65.75,0.57,5.33,0.34,31.75,0.38,6.12,7.27,2024,6,8,23,5,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0
2024-06-09 00:00:00,85.7,89.2,68.1,55.73,0.0,0.0,4.9,237.8,7.8,1004.0,82.0,3.2,0.0,0.0,19.25,63.5,2.62,3.42,0.13,23.03,0.77,6.7,8.45,12.0,40.0,1.38,10.6,0.22,31.88,11.03,14.12,19.75,37.75,0.47,5.3,0.32,31.83,0.33,5.95,7.0,2024,6,9,0,6,0.0,1.0,1.2246467991473532e-16,-1.0
2024-06-09 01:00:00,85.2,88.8,68.4,57.4,0.0,0.0,5.1,247.3,9.2,1003.0,85.6,3.2,0.0,0.0,21.5,63.5,2.4,3.75,0.12,21.75,0.8,6.0,8.58,18.5,42.25,1.25,10.2,0.23,33.78,10.07,13.55,19.0,48.0,0.72,5.08,0.3,31.3,0.25,5.75,7.3,2024,6,9,1,6,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0
2024-06-09 02:00:00,84.3,86.2,65.4,53.16,0.0,0.0,4.7,200.0,8.7,1001.9,50.0,2.5,0.0,0.0,26.75,72.25,1.95,4.03,0.09,24.9,0.77,4.4,5.92,19.25,50.75,1.27,10.23,0.22,36.27,9.52,13.25,20.5,56.75,0.7,5.1,0.32,32.17,0.3,6.47,7.75,2024,6,9,2,6,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
2024-06-09 03:00:00,85.2,89.2,69.2,58.84,0.0,0.0,4.9,246.8,8.1,1003.0,96.4,2.5,0.0,0.0,23.25,66.25,3.08,4.05,0.1,22.67,0.8,6.67,6.22,16.75,58.5,0.95,9.78,0.42,34.15,9.53,13.38,28.5,70.75,0.9,5.17,0.37,29.75,0.3,6.6,8.03,2024,6,9,3,6,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0
2024-06-09 04:00:00,83.7,87.6,69.3,62.0,0.0,0.0,4.9,255.2,7.8,1002.0,92.4,2.5,0.0,0.0,28.75,71.25,2.48,3.77,0.1,21.83,0.8,6.03,6.72,19.75,66.5,1.23,9.53,0.52,27.48,8.2,13.7,29.25,68.75,0.9,5.12,0.36,26.98,0.38,6.42,7.78,2024,6,9,4,6,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2024-06-09 05:00:00,84.0,84.5,61.5,46.71,0.0,0.0,6.9,290.0,6.9,1003.5,63.9,3.2,0.0,0.0,27.5,68.0,2.35,3.92,0.11,21.72,0.8,4.65,7.8,27.0,66.25,1.07,7.97,0.53,26.55,7.47,13.67,24.75,62.5,0.73,4.95,0.36,27.85,0.3,6.48,7.7,2024,6,9,5,6,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0
2024-06-09 06:00:00,86.4,92.0,71.0,60.09,0.0,0.0,5.1,248.9,8.3,1003.0,37.0,3.2,0.0,0.0,31.25,71.75,4.17,4.2,0.18,19.62,0.8,8.82,9.88,16.75,60.75,0.93,12.55,0.54,27.62,7.35,12.88,24.25,64.0,0.9,4.92,0.37,26.65,0.3,6.92,7.9,2024,6,9,6,6,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2024-06-09 07:00:00,85.7,91.4,71.3,62.25,0.0,0.0,6.5,221.3,10.7,1004.0,41.0,3.2,23.1,0.0,41.25,89.0,4.93,4.2,0.23,21.07,0.8,8.38,10.22,21.75,60.5,0.55,16.0,0.58,29.88,7.33,13.15,26.25,62.5,1.08,5.12,0.38,29.32,0.4,7.4,8.0,2024,6,9,7,6,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0
2024-06-09 08:00:00,89.9,92.2,65.6,44.86,0.0,0.0,3.3,160.0,13.4,1004.9,50.0,3.2,148.7,1.0,47.25,90.5,4.3,3.82,0.25,25.55,0.7,8.73,9.0,21.25,63.25,0.93,14.23,0.62,39.97,7.67,13.45,28.75,61.0,0.92,5.3,0.38,36.25,0.38,7.3,8.28,2024,6,9,8,6,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2024-06-09 09:00:00,87.0,93.7,72.2,61.65,0.0,0.0,5.4,272.7,14.5,1005.0,23.5,3.2,287.1,3.0,47.5,77.75,5.655,4.45,0.45,24.67,0.7,13.65,9.05,21.75,65.0,1.2,10.72,0.58,38.7,7.43,14.03,32.25,59.5,1.12,5.15,0.4,48.92,0.4,7.58,8.5,2024,6,9,9,6,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2024-06-09 10:00:00,86.4,92.6,71.7,61.58,0.0,0.0,5.8,306.9,15.0,1004.0,10.5,3.2,331.2,3.0,43.25,84.75,5.655,4.6,0.35,30.35,0.65,10.92,6.38,21.25,61.0,1.5,10.67,0.54,42.0,8.6,14.8,33.0,58.0,1.23,5.2,0.43,40.25,0.4,7.68,9.05,2024,6,9,10,6,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2024-06-09 11:00:00,98.9,98.7,58.7,26.69,0.0,0.0,9.1,290.0,15.9,1003.7,27.3,3.1,607.0,6.0,33.25,55.5,4.65,4.67,0.34,36.35,0.6,8.5,6.55,21.75,62.5,1.55,8.9,0.61,49.95,9.65,16.05,30.5,56.5,1.37,5.03,0.46,41.88,0.43,9.43,9.7,2024,6,9,11,6,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0
2024-06-09 12:00:00,98.3,102.4,66.1,35.15,0.0,0.0,7.4,352.0,18.3,1003.0,3.7,3.1,814.7,8.0,37.5,53.25,4.03,4.55,0.37,38.95,0.57,8.97,5.72,19.75,52.25,2.2,13.4,0.5,47.07,9.45,16.25,41.25,62.75,1.3,5.12,0.43,40.25,0.45,8.7,9.82,2024,6,9,12,6,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2024-06-09 13:00:00,99.1,102.9,65.6,33.75,0.0,0.0,6.9,1.1,18.1,1002.0,9.1,3.1,905.3,9.0,33.75,52.5,5.42,4.72,0.3,38.88,0.5,11.1,7.6,15.5,59.75,1.5,15.3,0.51,50.45,11.33,17.55,31.75,56.0,1.18,5.0,0.38,43.52,0.35,7.72,9.53,2024,6,9,13,6,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0
2024-06-09 14:00:00,100.9,102.0,57.3,22.86,0.0,0.0,6.9,250.0,17.2,1000.6,45.3,4.9,863.6,9.0,27.33,48.0,4.07,4.6,0.31,36.33,0.5,10.17,10.1,13.5,55.25,0.98,16.13,0.46,50.85,8.15,14.1,24.75,54.5,1.45,5.15,0.39,44.03,0.3,8.32,9.9,2024,6,9,14,6,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0
2024-06-09 15:00:00,100.9,106.7,63.9,28.16,0.0,0.0,5.6,0.3,15.7,1001.0,22.8,4.9,797.0,8.0,33.75,56.5,5.655,4.77,0.39,30.47,0.5,14.22,9.23,15.0,64.5,0.65,12.35,0.46,50.62,6.55,12.62,23.75,47.75,1.48,5.33,0.4,40.67,0.35,9.0,9.52,2024,6,9,15,6,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0
2024-06-09 16:00:00,99.9,105.2,67.2,34.74,0.0,0.0,5.4,354.3,14.5,999.0,24.8,4.9,627.9,6.0,31.25,65.0,5.655,4.72,0.44,28.05,0.5,15.0,8.62,21.5,69.25,0.77,11.52,0.48,41.53,6.75,13.1,22.75,52.5,1.45,6.28,0.41,36.8,0.43,10.78,9.18,2024,6,9,16,6,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0
2024-06-09 17:00:00,99.4,100.8,61.7,29.2,0.0,0.0,2.2,230.0,13.6,998.8,49.9,3.2,509.4,5.0,28.0,57.5,5.1,4.92,0.44,27.5,0.58,15.12,7.4,15.0,59.25,1.45,11.2,0.5,43.2,10.6,15.88,21.67,55.0,1.23,6.53,0.45,36.6,0.43,12.2,8.93,2024,6,9,17,6,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0
2024-06-09 18:00:00,100.9,105.1,65.0,31.03,0.0,0.0,2.7,36.3,12.5,998.0,59.6,3.2,314.5,3.0,23.0,59.5,4.28,4.82,0.34,27.55,0.6,11.92,5.6,17.5,50.25,0.88,9.2,0.57,43.8,10.25,14.62,20.25,52.0,0.93,6.5,0.39,40.33,0.4,9.85,9.1,2024,6,9,18,6,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0
2024-06-09 19:00:00,100.5,105.6,66.8,33.75,0.0,0.0,4.0,204.9,9.8,1001.0,78.7,3.2,82.8,1.0,20.5,41.25,5.655,5.12,0.56,22.52,0.7,17.52,6.5,15.75,43.25,0.93,11.0,0.84,35.62,9.45,14.15,16.75,37.25,0.92,6.38,0.38,39.07,0.35,7.85,8.6,2024,6,9,19,6,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0
2024-06-09 20:00:00,97.3,98.3,61.5,30.78,0.0,0.0,4.2,241.0,7.6,999.9,50.0,3.2,9.0,0.0,24.25,48.5,5.27,5.15,0.6,24.48,0.7,16.02,4.92,14.0,54.75,1.4,4.3,0.69,33.55,11.45,15.57,14.75,37.0,0.97,6.38,0.39,38.35,0.38,7.55,8.07,2024,6,9,20,6,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2024-06-09 21:00:00,95.3,99.5,67.2,40.06,0.0,0.0,5.1,205.7,6.3,1002.0,94.0,3.2,0.0,0.0,17.5,39.25,5.655,5.05,0.61,20.83,0.7,17.77,6.88,10.75,51.0,1.48,11.15,0.65,32.2,13.6,16.25,13.25,31.25,0.8,6.5,0.38,38.35,0.3,6.92,7.57,2024,6,9,21,6,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0
2024-06-09 22:00:00,96.2,99.7,65.9,37.31,0.0,0.0,5.1,209.8,6.0,1003.0,99.8,3.2,0.0,0.0,21.25,49.0,5.57,4.6,0.39,21.38,0.7,11.3,7.93,12.25,51.0,1.38,11.93,0.49,31.35,13.45,16.5,13.5,27.0,0.83,6.72,0.39,33.3,0.35,8.18,7.38,2024,6,9,22,6,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0
2024-06-09 23:00:00,83.5,88.1,70.8,65.62,0.0,0.0,8.1,180.0,5.6,1004.5,84.3,1.9,0.0,0.0,23.0,48.5,3.12,4.93,0.32,22.23,0.73,13.8,7.85,18.0,48.25,1.62,12.5,0.43,31.5,11.88,16.1,10.5,27.0,0.8,6.85,0.38,33.08,0.3,6.9,7.38,2024,6,9,23,6,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0
2024-06-10 00:00:00,91.3,94.4,66.5,44.18,0.0,0.0,10.1,209.5,8.3,1004.0,100.0,1.9,0.0,0.0,52.0,126.0,2.05,19.494999999999997,0.73,17.58,0.7,31.8,24.15,55.25,131.0,0.95,15.17,1.14,32.2,16.12,22.4,63.5,116.25,2.1,5.65,0.5,16.35,1.53,22.15,12.73,2024,6,10,0,0,0.0,1.0,1.2246467991473532e-16,-1.0
2024-06-10 01:00:00,90.9,95.2,68.3,47.54,0.0,0.0,10.1,211.6,18.6,1004.0,99.4,1.9,0.0,0.0,51.5,125.0,1.75,15.07,0.44,23.98,0.7,20.55,25.5,50.5,118.75,1.02,12.7,0.92,47.38,15.48,22.17,59.5,103.25,5.25,5.55,0.41,16.32,1.38,22.98,13.5,2024,6,10,1,0,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0
2024-06-10 02:00:00,80.6,84.5,71.4,73.72,0.0,0.0,12.8,135.0,18.1,1004.8,63.9,3.2,0.0,0.0,43.0,104.75,1.6,11.57,0.34,25.03,0.7,12.95,24.18,49.0,104.75,0.77,12.83,0.66,52.62,11.88,19.05,55.25,105.75,0.98,5.42,0.29,27.25,0.97,13.78,12.45,2024,6,10,2,0,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0
2024-06-10 03:00:00,87.0,92.8,71.1,59.43,0.0,0.0,7.8,223.4,16.6,1004.0,98.5,3.2,0.0,0.0,41.0,99.0,1.5,10.25,0.3,24.7,0.7,11.38,22.88,41.5,93.5,0.95,11.02,0.82,51.85,10.98,18.2,51.75,89.0,0.55,5.55,0.32,33.93,0.68,9.93,11.95,2024,6,10,3,0,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0
2024-06-10 04:00:00,83.7,88.1,70.1,63.55,0.0,0.0,10.5,256.2,15.0,1003.0,99.7,3.2,0.0,0.0,42.0,100.25,1.4,7.8,0.23,31.52,0.62,8.57,22.12,46.0,102.5,0.4,8.1,0.89,50.35,9.22,17.57,55.75,89.5,0.9,5.55,0.26,29.43,0.6,10.08,11.97,2024,6,10,4,0,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0
2024-06-10 05:00:00,78.9,78.9,71.0,76.75,0.0,0.0,12.8,180.0,13.0,1003.5,100.0,2.5,0.0,0.0,42.75,103.25,1.43,6.9,0.21,35.88,0.67,4.72,21.52,45.25,114.5,0.98,20.47,0.84,56.75,7.45,18.38,53.25,91.0,0.73,5.75,0.28,34.7,0.67,9.92,11.85,2024,6,10,5,0,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0
2024-06-10 06:00:00,85.2,90.1,70.4,61.42,0.0,0.0,10.1,270.4,11.9,1004.0,100.0,2.5,0.0,0.0,38.25,91.5,1.27,7.55,0.22,36.38,0.7,5.4,20.93,43.75,108.75,0.57,4.65,0.86,57.45,7.08,17.02,44.25,86.0,0.9,5.8,0.37,36.35,0.6,10.22,11.92,2024,6,10,6,0,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2024-06-10 07:00:00,85.4,90.4,70.6,61.45,0.0,0.0,11.6,284.2,12.1,1005.0,99.5,2.5,17.0,0.0,42.0,101.75,1.88,7.58,0.23,39.5,0.62,6.47,20.75,43.75,106.5,0.7,4.02,0.88,59.0,7.82,17.12,45.0,89.0,0.93,5.55,0.36,42.33,0.67,11.38,12.12,2024,6,10,7,0,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0
2024-06-10 08:00:00,81.2,85.0,70.5,69.99,0.0,0.0,4.5,338.0,13.9,1003.5,90.3,2.6,83.3,1.0,41.0,99.5,1.82,6.35,0.19,43.4,0.6,5.58,21.43,37.25,113.5,1.12,1.63,0.89,68.27,7.17,17.27,44.75,100.0,1.02,5.3,0.36,49.2,0.6,12.3,12.43,2024,6,10,8,0,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
2024-06-10 09:00:00,85.6,90.1,69.9,59.61,0.0,0.0,13.2,306.4,17.9,1005.0,91.4,2.6,154.5,2.0,38.25,92.5,1.77,5.55,0.16,54.5,0.5,6.25,22.35,38.25,125.0,1.18,14.98,0.91,77.7,7.53,17.67,44.0,100.5,1.1,5.12,0.4,68.15,0.6,12.62,12.7,2024,6,10,9,0,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0
2024-06-10 10:00:00,85.9,89.7,68.6,56.44,0.0,0.0,11.6,320.5,24.4,1005.0,82.4,2.6,413.2,4.0,41.75,100.75,2.02,7.9,0.23,63.9,0.45,7.73,23.1,38.75,136.0,1.35,18.43,0.89,86.33,10.12,20.0,43.25,103.5,1.35,5.05,0.44,67.25,0.7,14.82,13.75,2024,6,10,10,0,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
2024-06-10 11:00:00,94.1,98.9,68.1,42.87,0.0,0.0,13.3,268.0,26.2,1004.0,45.3,3.1,686.7,7.0,38.75,94.5,1.35,9.45,0.28,72.75,0.4,6.0,21.77,38.25,131.5,1.1,11.2,0.93,93.58,12.2,20.13,39.5,104.75,1.4,5.8,0.42,76.75,0.57,15.3,14.45,2024,6,10,11,0,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0
